ts,reaction_time,time_to_me,success
2019-06-03 09:57:21.528075755+02:00,606,4450,True
2019-06-03 09:57:21.549590682+02:00,622,5383,False
2019-06-03 09:57:21.772104862+02:00,597,4515,False
2019-06-03 09:57:21.782730072+02:00,615,4435,True
2019-06-03 09:57:21.818504265+02:00,586,4565,True
2019-06-03 09:57:21.922981121+02:00,644,4389,True
2019-06-03 09:57:21.995716105+02:00,587,4424,True
2019-06-03 09:57:22.147965219+02:00,619,4481,False
2019-06-03 09:57:22.325627260+02:00,590,4359,True
2019-06-03 09:57:22.422124244+02:00,617,6289,True
2019-06-03 09:57:22.426899660+02:00,595,4289,True
2019-06-03 09:57:22.499945401+02:00,643,4326,True
2019-06-03 09:57:22.633635303+02:00,631,4395,True
2019-06-03 09:57:22.688295707+02:00,607,4769,False
2019-06-03 09:57:22.759054818+02:00,587,4510,True
2019-06-03 09:57:22.990716945+02:00,565,4345,True
2019-06-03 09:57:23.057772367+02:00,587,4544,False
2019-06-03 09:57:23.349527665+02:00,573,4789,False
2019-06-03 09:57:23.374820816+02:00,563,4321,True
2019-06-03 09:57:23.413050264+02:00,634,4450,True
2019-06-03 09:57:23.503475141+02:00,583,5161,False
2019-06-03 09:57:23.602250375+02:00,571,4417,True
2019-06-03 09:57:23.721823983+02:00,572,4385,True
2019-06-03 09:57:23.859711334+02:00,580,4483,True
2019-06-03 09:57:23.862009435+02:00,579,4451,True
2019-06-03 09:57:23.949637217+02:00,598,4465,True
2019-06-03 09:57:23.952186560+02:00,581,4414,True
2019-06-03 09:57:23.978576974+02:00,599,4481,True
2019-06-03 09:57:24.184620539+02:00,621,4472,True
2019-06-03 09:57:24.287701574+02:00,584,4507,True
2019-06-03 09:57:24.419281338+02:00,635,4405,True
2019-06-03 09:57:24.671475551+02:00,587,4479,True
2019-06-03 09:57:24.708986131+02:00,616,5616,False
2019-06-03 09:57:24.870185751+02:00,619,4348,True
2019-06-03 09:57:25.196178647+02:00,559,4387,True
2019-06-03 09:57:25.450496069+02:00,571,4318,True
2019-06-03 09:57:25.593377164+02:00,621,4705,False
2019-06-03 09:57:25.666398556+02:00,594,5111,True
2019-06-03 09:57:26.156730651+02:00,616,4393,True
2019-06-03 09:57:26.184926100+02:00,598,4438,True
2019-06-03 09:57:26.194310048+02:00,640,4403,True
2019-06-03 09:57:26.221586323+02:00,602,4364,True
2019-06-03 09:57:26.244779055+02:00,574,4465,True
2019-06-03 09:57:26.337569594+02:00,601,4381,True
2019-06-03 09:57:26.359328307+02:00,612,4379,True
2019-06-03 09:57:26.377122038+02:00,603,4456,True
2019-06-03 09:57:26.558699390+02:00,553,4396,True
2019-06-03 09:57:26.572754166+02:00,569,4371,True
2019-06-03 09:57:26.578005825+02:00,610,4489,True
2019-06-03 09:57:26.611018259+02:00,592,4465,True
2019-06-03 09:57:26.650682253+02:00,570,4599,False
2019-06-03 09:57:26.740470386+02:00,633,6328,False
2019-06-03 09:57:26.760737188+02:00,553,4525,True
2019-06-03 09:57:26.772800519+02:00,585,4472,True
2019-06-03 09:57:27.006003930+02:00,601,4378,True
2019-06-03 09:57:27.013876518+02:00,579,4465,True
2019-06-03 09:57:27.331750567+02:00,599,4405,True
2019-06-03 09:57:27.359073139+02:00,600,4522,True
2019-06-03 09:57:27.423058035+02:00,624,4433,True
2019-06-03 09:57:27.487159751+02:00,641,4393,True
2019-06-03 09:57:27.564874672+02:00,644,4490,True
2019-06-03 09:57:27.705487241+02:00,646,4514,False
2019-06-03 09:57:27.769092621+02:00,560,4401,True
2019-06-03 09:57:27.844290596+02:00,601,4535,False
2019-06-03 09:57:27.986050676+02:00,619,4943,False
2019-06-03 09:57:28.095219044+02:00,620,4609,False
2019-06-03 09:57:28.348017997+02:00,562,4502,True
2019-06-03 09:57:28.405832696+02:00,620,4724,True
2019-06-03 09:57:28.409550650+02:00,588,4545,True
2019-06-03 09:57:28.461272024+02:00,627,4358,True
2019-06-03 09:57:28.490736981+02:00,561,4464,True
2019-06-03 09:57:28.518157059+02:00,623,4488,False
2019-06-03 09:57:28.602021699+02:00,558,4348,True
2019-06-03 09:57:28.670931591+02:00,645,4491,False
2019-06-03 09:57:28.712651326+02:00,602,4676,False
2019-06-03 09:57:28.928558601+02:00,612,4354,True
2019-06-03 09:57:29.063628079+02:00,571,4537,False
2019-06-03 09:57:29.172803327+02:00,621,4486,False
2019-06-03 09:57:29.186137126+02:00,581,4606,False
2019-06-03 09:57:29.227373096+02:00,571,4440,True
2019-06-03 09:57:29.319749702+02:00,609,4454,True
2019-06-03 09:57:29.436369238+02:00,638,4477,True
2019-06-03 09:57:29.508493777+02:00,632,4489,False
2019-06-03 09:57:29.581040825+02:00,575,4967,False
2019-06-03 09:57:29.737038940+02:00,633,4347,True
2019-06-03 09:57:29.960519652+02:00,641,5160,False
2019-06-03 09:57:30.032290489+02:00,552,4428,True
2019-06-03 09:57:30.044539038+02:00,626,4354,True
2019-06-03 09:57:30.296965271+02:00,585,4362,True
2019-06-03 09:57:30.552986424+02:00,597,4443,True
2019-06-03 09:57:30.601662854+02:00,626,4448,True
2019-06-03 09:57:30.957564981+02:00,590,6392,False
2019-06-03 09:57:30.967023268+02:00,586,4468,True
2019-06-03 09:57:31.003806511+02:00,602,4787,True
2019-06-03 09:57:31.240721682+02:00,607,4471,True
2019-06-03 09:57:31.335024839+02:00,564,4447,True
2019-06-03 09:57:31.570867059+02:00,592,4451,True
2019-06-03 09:57:31.659941741+02:00,627,4410,True
2019-06-03 09:57:31.743612957+02:00,610,4387,True
2019-06-03 09:57:31.805362561+02:00,601,4345,True
2019-06-03 09:57:31.859514040+02:00,598,4453,True
2019-06-03 09:57:31.921127680+02:00,571,4454,True
2019-06-03 09:57:31.977413698+02:00,573,4481,True
2019-06-03 09:57:32.040379810+02:00,625,4328,True
2019-06-03 09:57:32.203442937+02:00,570,4641,True
2019-06-03 09:57:32.241689417+02:00,629,4436,True
2019-06-03 09:57:32.278894412+02:00,615,4482,True
2019-06-03 09:57:32.443137811+02:00,640,4363,True
2019-06-03 09:57:32.522618371+02:00,611,4647,True
2019-06-03 09:57:32.565070391+02:00,575,4393,True
2019-06-03 09:57:32.604377518+02:00,595,4529,True
2019-06-03 09:57:32.753459050+02:00,601,5344,True
2019-06-03 09:57:32.772006529+02:00,631,4366,True
2019-06-03 09:57:33.342790186+02:00,638,4414,True
2019-06-03 09:57:33.470628332+02:00,605,4453,True
2019-06-03 09:57:33.476948079+02:00,556,4503,True
2019-06-03 09:57:33.494356674+02:00,633,4466,True
2019-06-03 09:57:33.540200444+02:00,626,4479,True
2019-06-03 09:57:33.562552545+02:00,602,4626,False
2019-06-03 09:57:33.683939364+02:00,622,4389,True
2019-06-03 09:57:33.738996009+02:00,582,4316,True
2019-06-03 09:57:33.818615439+02:00,579,4490,True
2019-06-03 09:57:33.820622802+02:00,606,4440,True
2019-06-03 09:57:33.879588377+02:00,634,6685,True
2019-06-03 09:57:33.978134910+02:00,588,4632,True
2019-06-03 09:57:34.183231926+02:00,605,4514,False
2019-06-03 09:57:34.184681121+02:00,587,4478,True
2019-06-03 09:57:34.280813335+02:00,605,4457,True
2019-06-03 09:57:34.453816986+02:00,592,4428,True
2019-06-03 09:57:34.734844460+02:00,556,4405,True
2019-06-03 09:57:34.880448492+02:00,592,4336,True
2019-06-03 09:57:35.056951225+02:00,637,5128,False
2019-06-03 09:57:35.145824131+02:00,626,4386,True
2019-06-03 09:57:35.172379720+02:00,607,4462,True
2019-06-03 09:57:35.263600853+02:00,571,4418,True
2019-06-03 09:57:35.310111729+02:00,594,4541,False
2019-06-03 09:57:35.323847167+02:00,608,4313,True
2019-06-03 09:57:35.601424709+02:00,601,4369,True
2019-06-03 09:57:35.761123281+02:00,589,4585,False
2019-06-03 09:57:35.830357098+02:00,628,4407,True
2019-06-03 09:57:35.839747034+02:00,632,4437,True
2019-06-03 09:57:36.033362058+02:00,632,4445,True
2019-06-03 09:57:36.206074996+02:00,619,4507,False
2019-06-03 09:57:36.227948803+02:00,598,4692,True
2019-06-03 09:57:36.258771683+02:00,562,4439,True
2019-06-03 09:57:36.354419844+02:00,607,4407,True
2019-06-03 09:57:36.445733507+02:00,619,4325,True
2019-06-03 09:57:36.579282417+02:00,620,5454,True
2019-06-03 09:57:36.630005182+02:00,597,4510,False
2019-06-03 09:57:36.890769764+02:00,613,4408,True
2019-06-03 09:57:37.052672329+02:00,589,4505,True
2019-06-03 09:57:37.188523401+02:00,584,4308,True
2019-06-03 09:57:37.385713522+02:00,568,4387,True
2019-06-03 09:57:37.689572430+02:00,607,4757,True
2019-06-03 09:57:37.793291096+02:00,581,4464,True
2019-06-03 09:57:37.881741642+02:00,633,4336,True
2019-06-03 09:57:37.904383244+02:00,598,4448,True
2019-06-03 09:57:37.954548294+02:00,577,4457,True
2019-06-03 09:57:37.982589696+02:00,605,4369,True
2019-06-03 09:57:38.269714938+02:00,631,4712,False
2019-06-03 09:57:38.301644280+02:00,577,4330,True
2019-06-03 09:57:38.397757132+02:00,603,4342,True
2019-06-03 09:57:38.412468250+02:00,583,4406,True
2019-06-03 09:57:38.415006387+02:00,606,4360,True
2019-06-03 09:57:38.462442177+02:00,621,4576,False
2019-06-03 09:57:38.636047926+02:00,619,4372,True
2019-06-03 09:57:38.845252088+02:00,583,4498,True
2019-06-03 09:57:39.070550878+02:00,584,4406,True
2019-06-03 09:57:39.215720243+02:00,567,4416,True
2019-06-03 09:57:39.285440150+02:00,588,4999,False
2019-06-03 09:57:39.389478587+02:00,575,4377,True
2019-06-03 09:57:39.678189679+02:00,590,4507,True
2019-06-03 09:57:39.865423064+02:00,615,4415,True
2019-06-03 09:57:40.021252659+02:00,601,4412,True
2019-06-03 09:57:40.043311077+02:00,599,4522,False
2019-06-03 09:57:40.104592603+02:00,596,4495,True
2019-06-03 09:57:40.298162320+02:00,624,4398,True
2019-06-03 09:57:40.361028432+02:00,589,4359,True
2019-06-03 09:57:40.478513984+02:00,648,5997,False
2019-06-03 09:57:40.500626508+02:00,578,4893,True
2019-06-03 09:57:40.580144946+02:00,639,4679,False
2019-06-03 09:57:40.657673444+02:00,620,4649,True
2019-06-03 09:57:40.698374706+02:00,603,4460,True
2019-06-03 09:57:40.754094435+02:00,586,5268,True
2019-06-03 09:57:40.765225946+02:00,566,4517,True
2019-06-03 09:57:40.788877718+02:00,586,4742,True
2019-06-03 09:57:40.810058517+02:00,576,4336,True
2019-06-03 09:57:40.881011448+02:00,597,4816,False
2019-06-03 09:57:40.918881641+02:00,595,4525,False
2019-06-03 09:57:41.053955133+02:00,580,4422,True
2019-06-03 09:57:41.403073098+02:00,602,4550,True
2019-06-03 09:57:41.549147141+02:00,562,4743,True
2019-06-03 09:57:41.558384751+02:00,606,5214,True
2019-06-03 09:57:41.668882585+02:00,586,6169,True
2019-06-03 09:57:41.751072641+02:00,646,4860,False
2019-06-03 09:57:41.768366208+02:00,585,4420,True
2019-06-03 09:57:41.795037918+02:00,584,4536,False
2019-06-03 09:57:41.826099207+02:00,553,4537,True
2019-06-03 09:57:41.862746387+02:00,587,4431,True
2019-06-03 09:57:41.896738591+02:00,573,4436,True
2019-06-03 09:57:42.525966060+02:00,603,4454,True
2019-06-03 09:57:42.604178957+02:00,595,4471,True
2019-06-03 09:57:42.645214611+02:00,598,4455,True
2019-06-03 09:57:42.662065966+02:00,570,4379,True
2019-06-03 09:57:42.837381865+02:00,568,4468,True
2019-06-03 09:57:42.969582018+02:00,577,4545,False
2019-06-03 09:57:43.332461751+02:00,590,4402,True
2019-06-03 09:57:43.544775300+02:00,596,4713,True
2019-06-03 09:57:43.586898491+02:00,601,4398,True
2019-06-03 09:57:43.631316350+02:00,590,4341,True
2019-06-03 09:57:43.831594816+02:00,614,4504,False
2019-06-03 09:57:44.041971861+02:00,556,5151,False
2019-06-03 09:57:44.121726933+02:00,571,4402,True
2019-06-03 09:57:44.152328664+02:00,558,4373,True
2019-06-03 09:57:44.237852456+02:00,628,5007,True
2019-06-03 09:57:44.276757879+02:00,631,5018,False
2019-06-03 09:57:44.278240188+02:00,614,5074,False
2019-06-03 09:57:44.388016791+02:00,573,4473,True
2019-06-03 09:57:44.422070049+02:00,590,5622,False
2019-06-03 09:57:44.477236264+02:00,580,4374,True
2019-06-03 09:57:44.640195997+02:00,645,5868,False
2019-06-03 09:57:44.671704333+02:00,627,4514,False
2019-06-03 09:57:44.776202231+02:00,594,4570,True
2019-06-03 09:57:44.821452422+02:00,590,4415,True
2019-06-03 09:57:45.172556310+02:00,613,4353,True
2019-06-03 09:57:45.318953582+02:00,611,4508,True
2019-06-03 09:57:45.453068911+02:00,621,4651,False
2019-06-03 09:57:45.457959143+02:00,586,4826,False
2019-06-03 09:57:45.523595072+02:00,587,4634,True
2019-06-03 09:57:45.595543685+02:00,581,4415,True
2019-06-03 09:57:45.596193137+02:00,638,4431,True
2019-06-03 09:57:45.814236237+02:00,638,4808,True
2019-06-03 09:57:46.088396998+02:00,567,4477,True
2019-06-03 09:57:46.089324183+02:00,606,4445,True
2019-06-03 09:57:46.202667337+02:00,555,4423,True
2019-06-03 09:57:46.301882889+02:00,593,4348,True
2019-06-03 09:57:46.399308743+02:00,618,4393,True
2019-06-03 09:57:46.436138998+02:00,582,5338,False
2019-06-03 09:57:46.538349734+02:00,621,4414,True
2019-06-03 09:57:46.738494045+02:00,597,4612,True
2019-06-03 09:57:46.756723821+02:00,592,4409,True
2019-06-03 09:57:46.987907634+02:00,628,4550,True
2019-06-03 09:57:47.118987188+02:00,585,4502,True
2019-06-03 09:57:47.266342209+02:00,601,4459,True
2019-06-03 09:57:47.330681711+02:00,632,4369,True
2019-06-03 09:57:47.469504443+02:00,604,4291,True
2019-06-03 09:57:47.473122042+02:00,605,6016,False
2019-06-03 09:57:47.536418218+02:00,617,4365,True
2019-06-03 09:57:47.555492435+02:00,636,4467,False
2019-06-03 09:57:47.638931731+02:00,626,4404,True
2019-06-03 09:57:47.685271948+02:00,619,4408,True
2019-06-03 09:57:47.793009732+02:00,600,4526,False
2019-06-03 09:57:47.841721735+02:00,587,4362,True
2019-06-03 09:57:47.950761152+02:00,574,4493,True
2019-06-03 09:57:47.995937532+02:00,597,4552,False
2019-06-03 09:57:48.006147244+02:00,560,4465,True
2019-06-03 09:57:48.262869369+02:00,563,5137,True
2019-06-03 09:57:48.296660512+02:00,614,4544,True
2019-06-03 09:57:48.385649905+02:00,601,4569,False
2019-06-03 09:57:48.407842101+02:00,550,4576,False
2019-06-03 09:57:48.560114997+02:00,593,4410,True
2019-06-03 09:57:48.713173269+02:00,593,4445,True
2019-06-03 09:57:48.986986026+02:00,600,4354,True
2019-06-03 09:57:49.125750877+02:00,608,4350,True
2019-06-03 09:57:49.284878092+02:00,587,4449,True
2019-06-03 09:57:49.504434721+02:00,611,4769,False
2019-06-03 09:57:49.653631858+02:00,611,4394,True
2019-06-03 09:57:49.747182940+02:00,572,4364,True
2019-06-03 09:57:49.757793914+02:00,605,4519,True
2019-06-03 09:57:49.962738120+02:00,606,5447,False
2019-06-03 09:57:50.015101843+02:00,620,4715,False
2019-06-03 09:57:50.155109871+02:00,618,4542,True
2019-06-03 09:57:50.161843413+02:00,602,4440,True
2019-06-03 09:57:50.213292614+02:00,615,4494,True
2019-06-03 09:57:50.315167690+02:00,603,4526,False
2019-06-03 09:57:50.500479161+02:00,619,4420,True
2019-06-03 09:57:50.525873683+02:00,641,4396,True
2019-06-03 09:57:50.611002596+02:00,607,4407,True
2019-06-03 09:57:50.658707446+02:00,556,4452,True
2019-06-03 09:57:50.684588224+02:00,579,4336,True
2019-06-03 09:57:50.778055785+02:00,573,4507,True
2019-06-03 09:57:51.014361641+02:00,588,4415,True
2019-06-03 09:57:51.019451076+02:00,571,4385,True
2019-06-03 09:57:51.095020227+02:00,583,4457,True
2019-06-03 09:57:51.157405975+02:00,570,4579,True
2019-06-03 09:57:51.170672929+02:00,593,4397,True
2019-06-03 09:57:51.204276499+02:00,624,4442,True
2019-06-03 09:57:51.458137829+02:00,612,4451,True
2019-06-03 09:57:51.579940567+02:00,631,4526,True
2019-06-03 09:57:51.595499670+02:00,634,4622,True
2019-06-03 09:57:51.788758756+02:00,571,4731,False
2019-06-03 09:57:51.904273740+02:00,595,4407,True
2019-06-03 09:57:51.937529169+02:00,618,4406,True
2019-06-03 09:57:52.076913685+02:00,597,4393,True
2019-06-03 09:57:52.204039249+02:00,627,4345,True
2019-06-03 09:57:52.328075559+02:00,612,4350,True
2019-06-03 09:57:52.466151441+02:00,572,5252,True
2019-06-03 09:57:52.480521969+02:00,610,4509,False
2019-06-03 09:57:52.573825536+02:00,629,4520,False
2019-06-03 09:57:52.606746492+02:00,581,4564,False
2019-06-03 09:57:52.650551175+02:00,611,4387,True
2019-06-03 09:57:52.707337553+02:00,632,4417,True
2019-06-03 09:57:52.911650623+02:00,648,4386,True
2019-06-03 09:57:52.947561413+02:00,568,4513,True
2019-06-03 09:57:52.972102355+02:00,614,4528,False
2019-06-03 09:57:53.046441153+02:00,600,4384,True
2019-06-03 09:57:53.136396659+02:00,564,4461,True
2019-06-03 09:57:53.294267909+02:00,623,4482,False
2019-06-03 09:57:53.354844182+02:00,602,5318,False
2019-06-03 09:57:53.440316962+02:00,605,4525,True
2019-06-03 09:57:53.549407007+02:00,618,5463,True
2019-06-03 09:57:53.583945744+02:00,594,4601,True
2019-06-03 09:57:53.654166891+02:00,573,5093,True
2019-06-03 09:57:53.764357110+02:00,598,4431,True
2019-06-03 09:57:53.973507226+02:00,631,4372,True
2019-06-03 09:57:54.032692077+02:00,566,4420,True
2019-06-03 09:57:54.053736894+02:00,618,4367,True
2019-06-03 09:57:54.104139328+02:00,627,4510,False
2019-06-03 09:57:54.234363903+02:00,593,4345,True
2019-06-03 09:57:54.238403744+02:00,589,4485,True
2019-06-03 09:57:54.255129092+02:00,607,4415,True
2019-06-03 09:57:54.617074823+02:00,571,4377,True
2019-06-03 09:57:54.635522818+02:00,588,4363,True
2019-06-03 09:57:54.672406558+02:00,601,4572,False
2019-06-03 09:57:54.729562419+02:00,566,5150,False
2019-06-03 09:57:54.768912606+02:00,612,4349,True
2019-06-03 09:57:54.830106941+02:00,571,4346,True
2019-06-03 09:57:54.945395500+02:00,600,4371,True
2019-06-03 09:57:55.126949337+02:00,641,4342,True
2019-06-03 09:57:55.134383495+02:00,551,4430,True
2019-06-03 09:57:55.266159395+02:00,606,4355,True
2019-06-03 09:57:55.303772465+02:00,608,4454,True
2019-06-03 09:57:55.520317116+02:00,589,4812,True
2019-06-03 09:57:55.596931049+02:00,631,4442,True
2019-06-03 09:57:55.702352724+02:00,624,4343,True
2019-06-03 09:57:55.939182266+02:00,569,4419,True
2019-06-03 09:57:56.039312981+02:00,618,4354,True
2019-06-03 09:57:56.111654883+02:00,640,4424,True
2019-06-03 09:57:56.145702849+02:00,626,4418,True
2019-06-03 09:57:56.226416150+02:00,616,4413,True
2019-06-03 09:57:56.264584023+02:00,568,4380,True
2019-06-03 09:57:56.437169060+02:00,607,4432,True
2019-06-03 09:57:56.442976042+02:00,560,4400,True
2019-06-03 09:57:56.514235521+02:00,602,4297,True
2019-06-03 09:57:56.576010383+02:00,617,4564,False
2019-06-03 09:57:56.728663175+02:00,596,5028,False
2019-06-03 09:57:56.778735545+02:00,614,4411,True
2019-06-03 09:57:56.827571258+02:00,593,4317,True
2019-06-03 09:57:57.033405649+02:00,600,4352,True
2019-06-03 09:57:57.139822337+02:00,604,4960,True
2019-06-03 09:57:57.229392360+02:00,597,4376,True
2019-06-03 09:57:57.458835043+02:00,622,4477,True
2019-06-03 09:57:57.538455009+02:00,590,4729,False
2019-06-03 09:57:57.541180531+02:00,631,4446,True
2019-06-03 09:57:57.678832181+02:00,621,5673,False
2019-06-03 09:57:57.781533876+02:00,588,4423,True
2019-06-03 09:57:57.787591630+02:00,575,4443,True
2019-06-03 09:57:58.015527967+02:00,612,4986,False
2019-06-03 09:57:58.223886240+02:00,619,5283,False
2019-06-03 09:57:58.386791840+02:00,579,4391,True
2019-06-03 09:57:58.426639270+02:00,597,4460,True
2019-06-03 09:57:58.430395921+02:00,585,4414,True
2019-06-03 09:57:58.551839004+02:00,560,4508,True
2019-06-03 09:57:58.571451853+02:00,625,4448,True
2019-06-03 09:57:58.873327381+02:00,583,4303,True
2019-06-03 09:57:58.961176235+02:00,600,4307,True
2019-06-03 09:57:59.043666486+02:00,603,4376,True
2019-06-03 09:57:59.183006395+02:00,612,4418,True
2019-06-03 09:57:59.221896275+02:00,594,4435,True
2019-06-03 09:57:59.365811831+02:00,626,4469,True
2019-06-03 09:57:59.417891523+02:00,634,4470,True
2019-06-03 09:57:59.490984529+02:00,632,5951,False
2019-06-03 09:57:59.526466829+02:00,598,4413,True
2019-06-03 09:57:59.764548079+02:00,608,5185,False
2019-06-03 09:57:59.810245944+02:00,622,4362,True
2019-06-03 09:57:59.933478405+02:00,581,4421,True
2019-06-03 09:57:59.959538351+02:00,606,4745,True
2019-06-03 09:57:59.971645062+02:00,556,4484,True
2019-06-03 09:57:59.980700541+02:00,609,4477,True
2019-06-03 09:58:00.044578190+02:00,621,4362,True
2019-06-03 09:58:00.234974772+02:00,579,4809,False
2019-06-03 09:58:00.496299485+02:00,575,4390,True
2019-06-03 09:58:00.545067885+02:00,582,4348,True
2019-06-03 09:58:00.660091929+02:00,625,4518,True
2019-06-03 09:58:00.667398369+02:00,614,4497,True
2019-06-03 09:58:00.808872289+02:00,587,4474,True
2019-06-03 09:58:00.883461783+02:00,589,4529,False
2019-06-03 09:58:00.909012189+02:00,623,4483,True
2019-06-03 09:58:00.914926459+02:00,602,4509,False
2019-06-03 09:58:00.943011378+02:00,604,4533,True
2019-06-03 09:58:01.005267366+02:00,628,4367,True
2019-06-03 09:58:01.200338050+02:00,587,4344,True
2019-06-03 09:58:01.273960594+02:00,638,4356,True
2019-06-03 09:58:01.526850349+02:00,612,4485,True
2019-06-03 09:58:01.559079694+02:00,551,4495,True
2019-06-03 09:58:01.608545687+02:00,604,4560,True
2019-06-03 09:58:01.808307764+02:00,594,4722,False
2019-06-03 09:58:01.848971426+02:00,604,4371,True
2019-06-03 09:58:02.063739235+02:00,623,4350,True
2019-06-03 09:58:02.321671759+02:00,632,4546,False
2019-06-03 09:58:02.539769955+02:00,608,4636,False
2019-06-03 09:58:02.569305399+02:00,568,4609,False
2019-06-03 09:58:02.600959532+02:00,586,4412,True
2019-06-03 09:58:02.620825755+02:00,596,4443,True
2019-06-03 09:58:02.718663192+02:00,591,4471,True
2019-06-03 09:58:02.725866019+02:00,559,4507,True
2019-06-03 09:58:02.820974853+02:00,600,5488,True
2019-06-03 09:58:02.905328860+02:00,596,4431,True
2019-06-03 09:58:03.202061930+02:00,610,4319,True
2019-06-03 09:58:03.356524723+02:00,598,4349,True
2019-06-03 09:58:03.463320279+02:00,626,4398,True
2019-06-03 09:58:03.509155670+02:00,612,4369,True
2019-06-03 09:58:03.523423589+02:00,606,4545,False
2019-06-03 09:58:03.614544795+02:00,584,4361,True
2019-06-03 09:58:03.806403984+02:00,619,4328,True
2019-06-03 09:58:03.903132019+02:00,616,4353,True
2019-06-03 09:58:04.008118226+02:00,616,4616,False
2019-06-03 09:58:04.025231811+02:00,593,4486,True
2019-06-03 09:58:04.071974681+02:00,600,4472,True
2019-06-03 09:58:04.073059175+02:00,589,4493,True
2019-06-03 09:58:04.218367857+02:00,594,4671,False
2019-06-03 09:58:04.223692130+02:00,615,4361,True
2019-06-03 09:58:04.241636741+02:00,590,4491,True
2019-06-03 09:58:04.369100826+02:00,588,4820,False
2019-06-03 09:58:04.522535401+02:00,610,4567,True
2019-06-03 09:58:04.568189042+02:00,594,4382,True
2019-06-03 09:58:04.636303571+02:00,577,4412,True
2019-06-03 09:58:04.719700794+02:00,603,4395,True
2019-06-03 09:58:05.448207386+02:00,605,4578,True
2019-06-03 09:58:05.631534400+02:00,605,5045,False
2019-06-03 09:58:05.632791339+02:00,635,4465,True
2019-06-03 09:58:06.001302014+02:00,605,4511,True
2019-06-03 09:58:06.031667249+02:00,576,4344,True
2019-06-03 09:58:06.069264581+02:00,624,4512,False
2019-06-03 09:58:06.092533819+02:00,585,4474,True
2019-06-03 09:58:06.152201383+02:00,608,5347,False
2019-06-03 09:58:06.337969270+02:00,596,4458,True
2019-06-03 09:58:06.477126881+02:00,625,4371,True
2019-06-03 09:58:06.497475716+02:00,639,4343,True
2019-06-03 09:58:06.512456616+02:00,596,4447,True
2019-06-03 09:58:06.557273118+02:00,624,4415,True
2019-06-03 09:58:06.565625288+02:00,618,4444,True
2019-06-03 09:58:06.575336453+02:00,604,4303,True
2019-06-03 09:58:06.591443643+02:00,606,4358,True
2019-06-03 09:58:06.608076016+02:00,620,4361,True
2019-06-03 09:58:06.674262950+02:00,589,4373,True
2019-06-03 09:58:06.749481707+02:00,619,4747,True
2019-06-03 09:58:06.957784202+02:00,600,4528,False
2019-06-03 09:58:07.017003345+02:00,595,5046,False
2019-06-03 09:58:07.035919898+02:00,608,4465,True
2019-06-03 09:58:07.105570784+02:00,616,6675,False
2019-06-03 09:58:07.140658451+02:00,604,4404,True
2019-06-03 09:58:07.241110157+02:00,622,4364,True
2019-06-03 09:58:07.280469494+02:00,614,4466,True
2019-06-03 09:58:07.399017509+02:00,613,4319,True
2019-06-03 09:58:07.425423727+02:00,600,4470,True
2019-06-03 09:58:07.456511459+02:00,564,4570,False
2019-06-03 09:58:07.518882748+02:00,574,4518,True
2019-06-03 09:58:07.530118542+02:00,638,4352,True
2019-06-03 09:58:07.712126630+02:00,582,4924,False
2019-06-03 09:58:07.818508775+02:00,581,4438,True
2019-06-03 09:58:07.984360826+02:00,616,4522,True
2019-06-03 09:58:07.991279990+02:00,576,4401,True
2019-06-03 09:58:08.020853848+02:00,586,4357,True
2019-06-03 09:58:08.196443687+02:00,609,5124,False
2019-06-03 09:58:08.315188536+02:00,578,4330,True
2019-06-03 09:58:08.316472287+02:00,607,4407,True
2019-06-03 09:58:08.524200581+02:00,609,4472,True
2019-06-03 09:58:08.534173768+02:00,615,4398,True
2019-06-03 09:58:08.546635925+02:00,601,4357,True
2019-06-03 09:58:08.619514944+02:00,598,4464,True
2019-06-03 09:58:08.959450640+02:00,565,4673,True
2019-06-03 09:58:08.976217696+02:00,602,4459,True
2019-06-03 09:58:09.079196538+02:00,612,5024,False
2019-06-03 09:58:09.112106356+02:00,596,5939,False
2019-06-03 09:58:09.158231990+02:00,623,4426,True
2019-06-03 09:58:09.400219833+02:00,610,4549,True
2019-06-03 09:58:09.401989187+02:00,616,4543,True
2019-06-03 09:58:09.448536306+02:00,597,4489,True
2019-06-03 09:58:09.708016223+02:00,617,4752,True
2019-06-03 09:58:09.713175451+02:00,575,4448,True
2019-06-03 09:58:09.928409388+02:00,588,4419,True
2019-06-03 09:58:10.031404244+02:00,597,4455,True
2019-06-03 09:58:10.389042279+02:00,594,4853,True
2019-06-03 09:58:10.458010056+02:00,602,4456,True
2019-06-03 09:58:10.676730413+02:00,610,5158,False
2019-06-03 09:58:10.753056426+02:00,598,4452,True
2019-06-03 09:58:10.827568776+02:00,603,4441,True
2019-06-03 09:58:10.915086046+02:00,604,5339,False
2019-06-03 09:58:11.018012192+02:00,604,4615,False
2019-06-03 09:58:11.045804041+02:00,574,4569,True
2019-06-03 09:58:11.102713884+02:00,560,4388,True
2019-06-03 09:58:11.454142676+02:00,588,4618,False
2019-06-03 09:58:11.685378194+02:00,595,4450,True
2019-06-03 09:58:11.701397778+02:00,600,4454,True
2019-06-03 09:58:11.763036550+02:00,626,4526,True
2019-06-03 09:58:11.826117879+02:00,634,4403,True
2019-06-03 09:58:11.899583118+02:00,616,4666,True
2019-06-03 09:58:11.901303117+02:00,639,4430,True
